Bait	Prey	PreyGene	IP	Spec	SpecSum	NumRep	Prob	iProb	ctrlCounts	AvgP	MaxP	FDR
GP3D_CHLMU	K1C18_HUMAN	K1C18_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|0	7	2	0.46	0.89|0.00	2|0|2|0	0.4430	0.8860	0.3814
GP3D_CHLMU	CH60_HUMAN	CH60_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|1	7	2	0.45	0.79|0.11	2|0|2|0	0.4530	0.7920	0.3649
GP3D_CHLMU	RS18_HUMAN	RS18_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|15	16	2	0.43	0.03|0.85	0|7|0|5	0.4400	0.8510	0.3833
GP3D_CHLMU	RS8_HUMAN	RS8_HUMAN	TCA04_2_SPC|TCA04_3_SPC	10|17	27	2	0.77	0.64|0.88	4|6|0|12	0.7600	0.8800	0.0995
GP3D_CHLMU	H2B1L_HUMAN	H2B1L_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|5	8	2	0.65	0.59|0.71	0|2|0|3	0.6450	0.7050	0.1856
GP3D_CHLMU	FLNA_HUMAN	FLNA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|4	8	2	0.65	0.66|0.65	0|2|1|2	0.6520	0.6580	0.1756
GP3D_CHLMU	H4_HUMAN	H4_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|6	8	2	0.53	0.29|0.74	0|2|2|1	0.5155	0.7380	0.2789
GP3D_CHLMU	RS4X_HUMAN	RS4X_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|42	42	2	0.50	0.00|1.00	0|26|0|10	0.4995	0.9990	0.2979
GP3D_CHLMU	ADT2_HUMAN	ADT2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|14	21	2	0.62	0.39|0.86	3|4|6|4	0.6270	0.8610	0.1952
GP3D_CHLMU	ENOA_HUMAN	ENOA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|3	10	2	0.58	0.75|0.39	4|0|3|0	0.5705	0.7510	0.2287
GP3D_CHLMU	C1QBP_HUMAN	C1QBP_HUMAN	TCA04_2_SPC|TCA04_3_SPC	13|33	46	2	0.59	0.17|0.94	1|22|2|15	0.5515	0.9380	0.2483
GP3D_CHLMU	HNRPM_HUMAN	HNRPM_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|3	10	2	0.56	0.75|0.35	4|0|3|0	0.5470	0.7480	0.2564
GP3D_CHLMU	NONO_HUMAN	NONO_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|6	10	2	0.64	0.60|0.71	2|0|4|1	0.6520	0.7070	0.1781
GP3D_CHLMU	RLA2_HUMAN	RLA2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	10|0	10	2	0.42	0.87|0.00	3|0|4|0	0.4370	0.8740	0.3903
GP3D_CHLMU	DDX3X_HUMAN	DDX3X_HUMAN	TCA04_2_SPC|TCA04_3_SPC	13|13	26	2	0.83	0.85|0.82	5|4|8|5	0.8360	0.8540	0.0726
GP3D_CHLMU	ATPB_HUMAN	ATPB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|6	12	2	0.72	0.73|0.74	0|2|1|6	0.7360	0.7430	0.1134
GP3D_CHLMU	RS16_HUMAN	RS16_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|8	12	2	0.55	0.41|0.73	2|3|1|3	0.5715	0.7340	0.2240
GP3D_CHLMU	RS2_HUMAN	RS2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	15|44	59	2	0.49	0.05|0.97	10|30|1|12	0.5075	0.9690	0.2912
GP3D_CHLMU	ATPA_HUMAN	ATPA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	13|17	30	2	0.87	0.82|0.92	6|12|0|8	0.8715	0.9230	0.0540
GP3D_CHLMU	RL11_HUMAN	RL11_HUMAN	TCA04_2_SPC|TCA04_3_SPC	11|20	31	2	0.69	0.48|0.88	4|9|4|10	0.6795	0.8840	0.1537
GP3D_CHLMU	EF2_HUMAN	EF2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	16|36	52	2	0.55	0.20|0.94	9|16|6|16	0.5710	0.9400	0.2264
GP3D_CHLMU	RLA0_HUMAN	RLA0_HUMAN	TCA04_2_SPC|TCA04_3_SPC	53|47	100	2	0.92	0.94|0.91	21|19|27|26	0.9240	0.9360	0.0332
GP3D_CHLMU	ROAA_HUMAN	ROAA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|16	21	2	0.47	0.14|0.84	3|8|2|5	0.4865	0.8360	0.3207
GP3D_CHLMU	PRDX2_HUMAN	PRDX2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	11|18	29	2	0.70	0.55|0.85	4|11|4|7	0.6975	0.8470	0.1417
GP3D_CHLMU	DHX9_HUMAN	DHX9_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|71	79	2	0.49	0.00|0.97	6|34|2|33	0.4840	0.9680	0.3234
GP3D_CHLMU	MYH9_HUMAN	MYH9_HUMAN	TCA04_2_SPC|TCA04_3_SPC	13|37	50	2	0.49	0.07|0.92	3|23|4|17	0.4925	0.9200	0.3075
GP3D_CHLMU	RS3A_HUMAN	RS3A_HUMAN	TCA04_2_SPC|TCA04_3_SPC	30|48	78	2	0.69	0.46|0.91	11|28|11|25	0.6840	0.9120	0.1507
GP3D_CHLMU	SFPQ_HUMAN	SFPQ_HUMAN	TCA04_2_SPC|TCA04_3_SPC	27|57	84	2	0.58	0.20|0.98	11|42|6|22	0.5875	0.9750	0.2144
GP3D_CHLMU	RL12_HUMAN	RL12_HUMAN	TCA04_2_SPC|TCA04_3_SPC	55|30	85	2	0.68	0.89|0.49	27|9|29|17	0.6890	0.8890	0.1448
GP3D_CHLMU	RS7_HUMAN	RS7_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|3	3	2	0.37	0.00|0.77	0|1|0|0	0.3835	0.7670	0.4534
GP3D_CHLMU	HNRPQ_HUMAN	HNRPQ_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|3	3	2	0.42	0.00|0.85	0|0|0|1	0.4265	0.8530	0.4026
GP3D_CHLMU	SRSF3_HUMAN	SRSF3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|0	2	2	0.34	0.68|0.00	0|0|0|0	0.3375	0.6750	0.4854
GP3D_CHLMU	RL4_HUMAN	RL4_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|8	10	2	0.45	0.15|0.78	0|4|0|4	0.4650	0.7810	0.3507
GP3D_CHLMU	RL7A_HUMAN	RL7A_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|8	8	2	0.45	0.00|0.90	0|3|1|2	0.4495	0.8990	0.3709
GP3D_CHLMU	COF1_HUMAN	COF1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|2	10	2	0.45	0.72|0.17	2|0|4|2	0.4450	0.7190	0.3768
GP3D_CHLMU	PCBP1_HUMAN	PCBP1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|0	3	2	0.40	0.79|0.00	1|0|0|0	0.3950	0.7900	0.4386
GP3D_CHLMU	SMD1_HUMAN	SMD1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|5	9	2	0.63	0.57|0.67	2|0|4|1	0.6185	0.6680	0.2001
GP3D_CHLMU	EF1G_HUMAN	EF1G_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|4	4	2	0.37	0.00|0.78	0|1|0|1	0.3895	0.7790	0.4429
GP3D_CHLMU	K2C4_HUMAN	K2C4_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|4	4	2	0.42	0.00|0.80	0|0|0|2	0.4005	0.8010	0.4310
GP3D_CHLMU	RL22_HUMAN	RL22_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|5	9	2	0.62	0.60|0.68	0|2|1|4	0.6420	0.6810	0.1881
GP3D_CHLMU	SRSF7_HUMAN	SRSF7_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|0	7	2	0.42	0.82|0.00	3|0|2|0	0.4080	0.8160	0.4236
GP3D_CHLMU	IF4A1_HUMAN	IF4A1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|0	5	2	0.44	0.85|0.00	0|0|3|0	0.4240	0.8480	0.4072
GP3D_CHLMU	MYL6_HUMAN	MYL6_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|0	3	2	0.37	0.73|0.00	0|0|1|0	0.3640	0.7280	0.4677
GP3D_CHLMU	HNRPL_HUMAN	HNRPL_HUMAN	TCA04_2_SPC|TCA04_3_SPC	10|0	10	2	0.48	0.96|0.00	4|0|4|0	0.4800	0.9600	0.3314
GP3D_CHLMU	XRCC5_HUMAN	XRCC5_HUMAN	TCA04_2_SPC|TCA04_3_SPC	56|4	60	2	0.49	0.97|0.00	19|1|33|5	0.4860	0.9710	0.3220
GP3D_CHLMU	KRT35_HUMAN	KRT35_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|5	5	2	0.39	0.00|0.77	0|1|0|2	0.3835	0.7670	0.4534
GP3D_CHLMU	TCPD_HUMAN	TCPD_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|0	2	2	0.28	0.56|0.00	0|0|0|0	0.2780	0.5560	0.5028
GP3D_CHLMU	1433E_HUMAN	1433E_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|0	3	2	0.37	0.77|0.00	1|0|0|0	0.3855	0.7710	0.4505
GP3D_CHLMU	ENPL_HUMAN	ENPL_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|3	3	2	0.42	0.00|0.85	0|0|0|1	0.4230	0.8460	0.4095
GP3D_CHLMU	TCPA_HUMAN	TCPA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|3	5	2	0.52	0.48|0.56	1|0|0|2	0.5230	0.5650	0.2714
GP3D_CHLMU	PPIA_HUMAN	PPIA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|3	3	2	0.38	0.00|0.76	0|0|0|1	0.3795	0.7590	0.4593
GP3D_CHLMU	TCPQ_HUMAN	TCPQ_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|0	3	2	0.42	0.82|0.00	0|0|1|0	0.4100	0.8200	0.4222
GP3D_CHLMU	ROA3_HUMAN	ROA3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|6	6	2	0.43	0.00|0.86	0|2|1|1	0.4315	0.8630	0.3970
GP3D_CHLMU	TCPE_HUMAN	TCPE_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|6	11	2	0.65	0.59|0.69	1|3|2|3	0.6390	0.6850	0.1905
GP3D_CHLMU	PARP1_HUMAN	PARP1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|2	2	2	0.17	0.00|0.33	0|0|0|0	0.1625	0.3250	0.5365
GP3D_CHLMU	RS28_HUMAN	RS28_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|0	4	2	0.40	0.77|0.00	2|0|0|0	0.3865	0.7730	0.4471
GP3D_CHLMU	RS19_HUMAN	RS19_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|4	4	2	0.39	0.00|0.77	0|0|0|2	0.3830	0.7660	0.4545
GP3D_CHLMU	CLH1_HUMAN	CLH1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|8	13	2	0.50	0.36|0.68	1|5|2|3	0.5170	0.6750	0.2771
GP3D_CHLMU	TCPB_HUMAN	TCPB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|8	8	2	0.44	0.00|0.88	0|4|0|2	0.4375	0.8750	0.3886
GP3D_CHLMU	1433Z_HUMAN	1433Z_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|2	2	2	0.31	0.00|0.65	0|0|0|0	0.3245	0.6490	0.4900
GP3D_CHLMU	RS20_HUMAN	RS20_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|0	3	2	0.37	0.75|0.00	0|0|1|0	0.3770	0.7540	0.4598
GP3D_CHLMU	YBOX3_HUMAN	YBOX3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|2	2	2	0.31	0.00|0.61	0|0|0|0	0.3055	0.6110	0.4942
GP3D_CHLMU	DDX21_HUMAN	DDX21_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|3	4	2	0.48	0.24|0.74	0|2|0|0	0.4865	0.7350	0.3207
GP3D_CHLMU	DCD_HUMAN	DCD_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|6	6	2	0.43	0.00|0.86	2|2|0|0	0.4275	0.8550	0.4010
GP3D_CHLMU	RS15A_HUMAN	RS15A_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|3	5	2	0.49	0.45|0.57	1|0|1|1	0.5125	0.5720	0.2825
GP3D_CHLMU	TCPZ_HUMAN	TCPZ_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|2	6	2	0.49	0.63|0.39	1|0|3|0	0.5100	0.6340	0.2861
GP3D_CHLMU	TIF1B_HUMAN	TIF1B_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|0	2	2	0.18	0.41|0.00	0|0|0|0	0.2040	0.4080	0.5212
GP3D_CHLMU	RS10_HUMAN	RS10_HUMAN	TCA04_2_SPC|TCA04_3_SPC	9|12	21	2	0.71	0.64|0.79	2|8|4|5	0.7135	0.7850	0.1327
GP3D_CHLMU	RS17_HUMAN	RS17_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|2	2	2	0.35	0.00|0.68	0|0|0|0	0.3415	0.6830	0.4845
GP3D_CHLMU	SMD3_HUMAN	SMD3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|0	2	2	0.30	0.63|0.00	0|0|0|0	0.3145	0.6290	0.4926
GP3D_CHLMU	XRCC6_HUMAN	XRCC6_HUMAN	TCA04_2_SPC|TCA04_3_SPC	25|42	67	2	0.72	0.47|0.95	10|26|8|22	0.7100	0.9500	0.1357
GP3D_CHLMU	PRKDC_HUMAN	PRKDC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	20|20	40	2	0.77	0.78|0.77	7|9|14|9	0.7730	0.7810	0.0925
GP3D_CHLMU	RL7_HUMAN	RL7_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|18	25	2	0.48	0.16|0.86	4|6|5|9	0.5075	0.8600	0.2929
GP3D_CHLMU	ANM5_HUMAN	ANM5_HUMAN	TCA04_2_SPC|TCA04_3_SPC	11|11	22	2	0.66	0.66|0.68	5|4|5|7	0.6705	0.6770	0.1623
GP3D_CHLMU	THIO_HUMAN	THIO_HUMAN	TCA04_2_SPC|TCA04_3_SPC	38|5	43	2	0.45	0.87|0.02	15|1|14|13	0.4445	0.8660	0.3787
GP3D_CHLMU	SMD2_HUMAN	SMD2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	9|8	17	2	0.61	0.63|0.57	4|4|5|3	0.6020	0.6340	0.2119
GP3D_CHLMU	SF3B3_HUMAN	SF3B3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	14|3	17	2	0.47	0.86|0.06	7|0|5|4	0.4595	0.8600	0.3563
GP3D_CHLMU	TCPH_HUMAN	TCPH_HUMAN	TCA04_2_SPC|TCA04_3_SPC	28|45	73	2	0.74	0.56|0.94	15|33|8|19	0.7485	0.9410	0.1065
GP3D_CHLMU	ALDOA_HUMAN	ALDOA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	34|20	54	2	0.69	0.90|0.44	17|5|15|18	0.6680	0.8970	0.1702
GP3D_CHLMU	PTBP1_HUMAN	PTBP1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	16|49	65	2	0.47	0.01|0.97	9|34|0|24	0.4905	0.9680	0.3120
GP3D_CHLMU	PABP1_HUMAN	PABP1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	13|1	14	2	0.42	0.83|0.02	4|1|8|0	0.4225	0.8280	0.4102
GP3D_CHLMU	RL6_HUMAN	RL6_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|13	14	2	0.46	0.03|0.90	0|9|0|4	0.4605	0.8960	0.3552
GP3D_CHLMU	FLNB_HUMAN	FLNB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	24|0	24	2	0.51	0.99|0.00	6|0|18|0	0.4950	0.9900	0.3027
GP3D_CHLMU	SF3B1_HUMAN	SF3B1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	19|16	35	2	0.67	0.74|0.64	8|13|9|6	0.6860	0.7370	0.1478
GP3D_CHLMU	MATR3_HUMAN	MATR3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|5	10	2	0.55	0.55|0.55	0|3|2|4	0.5490	0.5530	0.2524
GP3D_CHLMU	RSMN_HUMAN	RSMN_HUMAN	TCA04_2_SPC|TCA04_3_SPC	37|31	68	2	0.75	0.84|0.64	19|12|23|18	0.7400	0.8410	0.1100
GP3D_CHLMU	RS9_HUMAN	RS9_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|9	9	2	0.45	0.00|0.92	0|4|0|4	0.4605	0.9210	0.3541
GP3D_CHLMU	EF1B_HUMAN	EF1B_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|8	9	2	0.43	0.09|0.73	0|4|0|4	0.4075	0.7270	0.4242
GP3D_CHLMU	DHX15_HUMAN	DHX15_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|6	9	2	0.47	0.29|0.65	0|3|1|4	0.4695	0.6520	0.3450
GP3D_CHLMU	FAS_HUMAN	FAS_HUMAN	TCA04_2_SPC|TCA04_3_SPC	10|8	18	2	0.53	0.64|0.44	3|5|4|6	0.5400	0.6430	0.2658
GP3D_CHLMU	RL9_HUMAN	RL9_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|0	7	2	0.39	0.83|0.00	2|0|4|0	0.4145	0.8290	0.4201
GP3D_CHLMU	MYH10_HUMAN	MYH10_HUMAN	TCA04_2_SPC|TCA04_3_SPC	15|26	41	2	0.56	0.29|0.84	6|18|6|14	0.5680	0.8420	0.2332
GP3D_CHLMU	TCPG_HUMAN	TCPG_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|9	15	2	0.51	0.40|0.61	4|2|5|4	0.5085	0.6130	0.2895
GP3D_CHLMU	KIF11_HUMAN	KIF11_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|0	6	2	0.40	0.79|0.00	2|0|3|0	0.3955	0.7910	0.4374
GP3D_CHLMU	RBM39_HUMAN	RBM39_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|2	6	2	0.47	0.60|0.31	1|2|0|2	0.4540	0.6030	0.3638
GP3D_CHLMU	RL3_HUMAN	RL3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|1	6	2	0.45	0.77|0.12	0|0|5|0	0.4465	0.7700	0.3729
GP3D_CHLMU	IMA1_HUMAN	IMA1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	11|3	14	2	0.46	0.78|0.12	5|0|9|0	0.4525	0.7810	0.3659
GP3D_CHLMU	MEP50_HUMAN	MEP50_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|2	6	2	0.50	0.61|0.34	0|0|3|2	0.4770	0.6100	0.3352
GP3D_CHLMU	U5S1_HUMAN	U5S1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|6	6	2	0.39	0.00|0.78	0|3|0|2	0.3905	0.7810	0.4423
GP3D_CHLMU	IMB1_HUMAN	IMB1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|6	6	2	0.41	0.00|0.86	0|0|0|5	0.4315	0.8630	0.3970
GP3D_CHLMU	SPTN1_HUMAN	SPTN1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	10|3	13	2	0.40	0.70|0.07	5|2|4|2	0.3870	0.7020	0.4459
GP3D_CHLMU	PRDX4_HUMAN	PRDX4_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|4	5	2	0.43	0.20|0.64	0|1|0|3	0.4200	0.6410	0.4146
GP3D_CHLMU	PRP8_HUMAN	PRP8_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|3	5	2	0.41	0.30|0.53	2|2|0|0	0.4165	0.5290	0.4174
GP3D_CHLMU	RSSA_HUMAN	RSSA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	26|14	40	2	0.55	0.83|0.26	13|4|18|9	0.5475	0.8320	0.2544
GP3D_CHLMU	RS5_HUMAN	RS5_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|0	5	2	0.36	0.77|0.00	1|0|2|1	0.3825	0.7650	0.4561
GP3D_CHLMU	RL27_HUMAN	RL27_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|2	5	2	0.46	0.50|0.39	0|2|1|1	0.4445	0.5030	0.3787
GP3D_CHLMU	PRDX6_HUMAN	PRDX6_HUMAN	TCA04_2_SPC|TCA04_3_SPC	15|4	19	2	0.45	0.83|0.07	8|0|9|3	0.4500	0.8330	0.3699
GP3D_CHLMU	ILF3_HUMAN	ILF3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	44|17	61	2	0.46	0.90|0.03	20|6|22|20	0.4660	0.9010	0.3496
GP3D_CHLMU	EF1D_HUMAN	EF1D_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|4	5	2	0.40	0.18|0.63	0|2|0|2	0.4030	0.6260	0.4270
GP3D_CHLMU	SYEP_HUMAN	SYEP_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|12	12	2	0.46	0.00|0.90	0|4|0|8	0.4505	0.9010	0.3689
GP3D_CHLMU	RL14_HUMAN	RL14_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|2	5	2	0.49	0.54|0.39	1|0|2|1	0.4620	0.5390	0.3530
GP3D_CHLMU	RL5_HUMAN	RL5_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|10	18	2	0.54	0.49|0.61	8|5|1|5	0.5455	0.6050	0.2602
GP3D_CHLMU	RAN_HUMAN	RAN_HUMAN	TCA04_2_SPC|TCA04_3_SPC	10|8	18	2	0.55	0.62|0.47	6|3|4|6	0.5450	0.6180	0.2621
GP3D_CHLMU	RS12_HUMAN	RS12_HUMAN	TCA04_2_SPC|TCA04_3_SPC	11|7	18	2	0.55	0.68|0.42	6|2|9|2	0.5515	0.6810	0.2483
GP3D_CHLMU	1433T_HUMAN	1433T_HUMAN	TCA04_2_SPC|TCA04_3_SPC	67|28	95	2	0.51	0.91|0.07	36|10|38|25	0.4875	0.9100	0.3164
GP3D_CHLMU	SERA_HUMAN	SERA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|0	4	2	0.37	0.69|0.00	0|0|2|1	0.3440	0.6880	0.4835
GP3D_CHLMU	RUVB1_HUMAN	RUVB1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	10|0	10	2	0.47	0.90|0.00	5|0|5|0	0.4480	0.8960	0.3719
GP3D_CHLMU	ILF2_HUMAN	ILF2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|1	4	2	0.42	0.58|0.23	1|1|0|1	0.4020	0.5790	0.4283
GP3D_CHLMU	RS11_HUMAN	RS11_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|0	4	2	0.38	0.75|0.00	0|0|3|0	0.3765	0.7530	0.4604
GP3D_CHLMU	ANXA2_HUMAN	ANXA2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|0	4	2	0.40	0.78|0.00	0|0|3|0	0.3880	0.7760	0.4447
GP3D_CHLMU	RL15_HUMAN	RL15_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|8	16	2	0.24	0.25|0.25	3|6|3|5	0.2480	0.2500	0.5104
GP3D_CHLMU	PROF1_HUMAN	PROF1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|13	16	2	0.42	0.09|0.75	2|5|1|9	0.4200	0.7520	0.4146
GP3D_CHLMU	PYR1_HUMAN	PYR1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|0	4	2	0.37	0.75|0.00	0|0|3|0	0.3755	0.7510	0.4614
GP3D_CHLMU	IF4A3_HUMAN	IF4A3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|4	4	2	0.36	0.00|0.69	0|1|0|2	0.3450	0.6900	0.4820
GP3D_CHLMU	FLNC_HUMAN	FLNC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|6	9	2	0.38	0.20|0.58	2|4|2|1	0.3890	0.5770	0.4441
GP3D_CHLMU	ML12B_HUMAN	ML12B_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|2	9	2	0.41	0.64|0.15	3|2|3|1	0.3955	0.6380	0.4374
GP3D_CHLMU	RO52_HUMAN	RO52_HUMAN	TCA04_2_SPC|TCA04_3_SPC	36|80	116	2	0.48	0.04|0.91	25|40|31|40	0.4735	0.9050	0.3377
GP3D_CHLMU	U520_HUMAN	U520_HUMAN	TCA04_2_SPC|TCA04_3_SPC	14|0	14	2	0.41	0.89|0.00	6|0|9|0	0.4450	0.8900	0.3768
GP3D_CHLMU	SKP1_HUMAN	SKP1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|0	8	2	0.43	0.86|0.00	4|0|3|1	0.4310	0.8620	0.3978
GP3D_CHLMU	RL13A_HUMAN	RL13A_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|1	3	2	0.40	0.50|0.31	0|1|1|0	0.4005	0.4950	0.4310
GP3D_CHLMU	SPTB2_HUMAN	SPTB2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|3	3	2	0.30	0.00|0.59	0|1|0|1	0.2925	0.5850	0.5001
GP3D_CHLMU	PABP4_HUMAN	PABP4_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|3	3	2	0.39	0.00|0.74	0|2|0|0	0.3720	0.7440	0.4635
GP3D_CHLMU	GTF2I_HUMAN	GTF2I_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|3	3	2	0.38	0.00|0.75	0|2|0|0	0.3730	0.7460	0.4630
GP3D_CHLMU	RUVB2_HUMAN	RUVB2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|6	13	2	0.28	0.30|0.28	5|3|4|2	0.2885	0.3010	0.5012
GP3D_CHLMU	RL26_HUMAN	RL26_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|0	3	2	0.33	0.67|0.00	0|0|2|0	0.3350	0.6700	0.4864
GP3D_CHLMU	ACTN4_HUMAN	ACTN4_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|0	8	2	0.44	0.86|0.00	3|0|4|1	0.4315	0.8630	0.3970
GP3D_CHLMU	LDHA_HUMAN	LDHA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|21	28	2	0.47	0.07|0.84	3|13|3|13	0.4545	0.8430	0.3628
GP3D_CHLMU	EFTU_HUMAN	EFTU_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|3	3	2	0.37	0.00|0.70	0|2|0|0	0.3515	0.7030	0.4760
GP3D_CHLMU	KHDR1_HUMAN	KHDR1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|2	8	2	0.42	0.65|0.18	0|2|2|4	0.4135	0.6510	0.4215
GP3D_CHLMU	DX39A_HUMAN	DX39A_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|0	8	2	0.43	0.85|0.00	2|0|6|0	0.4250	0.8500	0.4065
GP3D_CHLMU	PRDX3_HUMAN	PRDX3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|14	22	2	0.52	0.32|0.72	11|6|2|6	0.5190	0.7220	0.2733
GP3D_CHLMU	TPM3_HUMAN	TPM3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	13|4	17	2	0.48	0.73|0.14	6|1|8|4	0.4380	0.7320	0.3868
