Bait	Prey	PreyGene	IP	Spec	SpecSum	NumRep	Prob	iProb	ctrlCounts	AvgP	MaxP	FDR
GP3D_CHLMU	K1C18_HUMAN	K1C18_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|0	7	2	0.50	0.98|0.00	2|0|2|0	0.4910	0.9820	0.3652
GP3D_CHLMU	CH60_HUMAN	CH60_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|1	7	2	0.46	0.91|0.02	2|0|2|0	0.4670	0.9100	0.3839
GP3D_CHLMU	RS18_HUMAN	RS18_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|15	16	2	0.50	0.00|0.99	0|7|0|5	0.4970	0.9940	0.3462
GP3D_CHLMU	RS8_HUMAN	RS8_HUMAN	TCA04_2_SPC|TCA04_3_SPC	10|17	27	2	0.45	0.01|0.87	4|6|0|12	0.4380	0.8700	0.4163
GP3D_CHLMU	H2B1L_HUMAN	H2B1L_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|5	8	2	0.62	0.39|0.82	0|2|0|3	0.6050	0.8230	0.1950
GP3D_CHLMU	FLNA_HUMAN	FLNA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|4	8	2	0.46	0.47|0.45	0|2|1|2	0.4610	0.4690	0.3949
GP3D_CHLMU	H4_HUMAN	H4_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|6	8	2	0.52	0.09|0.92	0|2|2|1	0.5050	0.9230	0.2868
GP3D_CHLMU	RS4X_HUMAN	RS4X_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|42	42	2	0.51	0.00|1.00	0|26|0|10	0.4995	0.9990	0.3267
GP3D_CHLMU	ADT2_HUMAN	ADT2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|14	21	2	0.43	0.00|0.86	3|4|6|4	0.4310	0.8600	0.4222
GP3D_CHLMU	ENOA_HUMAN	ENOA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|3	10	2	0.45	0.86|0.09	4|0|3|0	0.4735	0.8570	0.3813
GP3D_CHLMU	C1QBP_HUMAN	C1QBP_HUMAN	TCA04_2_SPC|TCA04_3_SPC	13|33	46	2	0.49	0.00|0.98	1|22|2|15	0.4900	0.9800	0.3666
GP3D_CHLMU	HNRPM_HUMAN	HNRPM_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|3	10	2	0.48	0.85|0.06	4|0|3|0	0.4530	0.8510	0.4049
GP3D_CHLMU	NONO_HUMAN	NONO_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|6	10	2	0.54	0.32|0.79	2|0|4|1	0.5540	0.7910	0.2190
GP3D_CHLMU	RLA2_HUMAN	RLA2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	10|0	10	2	0.51	0.99|0.00	3|0|4|0	0.4945	0.9890	0.3479
GP3D_CHLMU	DDX3X_HUMAN	DDX3X_HUMAN	TCA04_2_SPC|TCA04_3_SPC	13|13	26	2	0.24	0.26|0.26	5|4|8|5	0.2590	0.2590	0.5249
GP3D_CHLMU	ATPB_HUMAN	ATPB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|6	12	2	0.53	0.52|0.55	0|2|1|6	0.5330	0.5490	0.2416
GP3D_CHLMU	RS16_HUMAN	RS16_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|8	12	2	0.42	0.08|0.80	2|3|1|3	0.4370	0.7950	0.4173
GP3D_CHLMU	RS2_HUMAN	RS2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	15|44	59	2	0.49	0.00|1.00	10|30|1|12	0.4990	0.9980	0.3350
GP3D_CHLMU	ATPA_HUMAN	ATPA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	13|17	30	2	0.32	0.02|0.61	6|12|0|8	0.3130	0.6050	0.5012
GP3D_CHLMU	RL11_HUMAN	RL11_HUMAN	TCA04_2_SPC|TCA04_3_SPC	11|20	31	2	0.42	0.00|0.85	4|9|4|10	0.4225	0.8450	0.4343
GP3D_CHLMU	EF2_HUMAN	EF2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	16|36	52	2	0.38	0.00|0.80	9|16|6|16	0.4020	0.8040	0.4560
GP3D_CHLMU	RLA0_HUMAN	RLA0_HUMAN	TCA04_2_SPC|TCA04_3_SPC	53|47	100	2	0.04	0.10|0.00	21|19|27|26	0.0495	0.0990	0.5991
GP3D_CHLMU	ROAA_HUMAN	ROAA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|16	21	2	0.43	0.00|0.86	3|8|2|5	0.4315	0.8630	0.4203
GP3D_CHLMU	PRDX2_HUMAN	PRDX2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	11|18	29	2	0.26	0.00|0.55	4|11|4|7	0.2770	0.5540	0.5174
GP3D_CHLMU	DHX9_HUMAN	DHX9_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|71	79	2	0.49	0.00|1.00	6|34|2|33	0.4995	0.9990	0.3267
GP3D_CHLMU	MYH9_HUMAN	MYH9_HUMAN	TCA04_2_SPC|TCA04_3_SPC	13|37	50	2	0.39	0.00|0.76	3|23|4|17	0.3790	0.7580	0.4730
GP3D_CHLMU	RS3A_HUMAN	RS3A_HUMAN	TCA04_2_SPC|TCA04_3_SPC	30|48	78	2	0.19	0.00|0.36	11|28|11|25	0.1780	0.3560	0.5572
GP3D_CHLMU	SFPQ_HUMAN	SFPQ_HUMAN	TCA04_2_SPC|TCA04_3_SPC	27|57	84	2	0.40	0.00|0.79	11|42|6|22	0.3965	0.7930	0.4619
GP3D_CHLMU	RL12_HUMAN	RL12_HUMAN	TCA04_2_SPC|TCA04_3_SPC	55|30	85	2	0.37	0.79|0.00	27|9|29|17	0.3935	0.7870	0.4654
GP3D_CHLMU	RS7_HUMAN	RS7_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|3	3	2	0.41	0.00|0.81	0|1|0|0	0.4050	0.8100	0.4514
GP3D_CHLMU	HNRPQ_HUMAN	HNRPQ_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|3	3	2	0.44	0.00|0.83	0|0|0|1	0.4165	0.8330	0.4427
GP3D_CHLMU	SRSF3_HUMAN	SRSF3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|0	2	2	0.33	0.65|0.00	0|0|0|0	0.3225	0.6450	0.4997
GP3D_CHLMU	RL4_HUMAN	RL4_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|8	10	2	0.44	0.01|0.88	0|4|0|4	0.4425	0.8800	0.4132
GP3D_CHLMU	RL7A_HUMAN	RL7A_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|8	8	2	0.48	0.00|0.96	0|3|1|2	0.4795	0.9590	0.3774
GP3D_CHLMU	COF1_HUMAN	COF1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|2	10	2	0.41	0.84|0.01	2|0|4|2	0.4240	0.8420	0.4307
GP3D_CHLMU	PCBP1_HUMAN	PCBP1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|0	3	2	0.43	0.82|0.00	1|0|0|0	0.4120	0.8240	0.4467
GP3D_CHLMU	SMD1_HUMAN	SMD1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|5	9	2	0.44	0.32|0.60	2|0|4|1	0.4560	0.5960	0.4028
GP3D_CHLMU	EF1G_HUMAN	EF1G_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|4	4	2	0.43	0.00|0.84	0|1|0|1	0.4190	0.8380	0.4419
GP3D_CHLMU	K2C4_HUMAN	K2C4_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|4	4	2	0.42	0.00|0.85	0|0|0|2	0.4235	0.8470	0.4316
GP3D_CHLMU	RL22_HUMAN	RL22_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|5	9	2	0.46	0.30|0.61	0|2|1|4	0.4565	0.6090	0.4006
GP3D_CHLMU	SRSF7_HUMAN	SRSF7_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|0	7	2	0.48	0.97|0.00	3|0|2|0	0.4825	0.9650	0.3735
GP3D_CHLMU	IF4A1_HUMAN	IF4A1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|0	5	2	0.45	0.92|0.00	0|0|3|0	0.4580	0.9160	0.3961
GP3D_CHLMU	MYL6_HUMAN	MYL6_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|0	3	2	0.40	0.77|0.00	0|0|1|0	0.3855	0.7710	0.4702
GP3D_CHLMU	HNRPL_HUMAN	HNRPL_HUMAN	TCA04_2_SPC|TCA04_3_SPC	10|0	10	2	0.51	0.97|0.00	4|0|4|0	0.4870	0.9740	0.3680
GP3D_CHLMU	XRCC5_HUMAN	XRCC5_HUMAN	TCA04_2_SPC|TCA04_3_SPC	56|4	60	2	0.51	1.00|0.00	19|1|33|5	0.4995	0.9990	0.3267
GP3D_CHLMU	KRT35_HUMAN	KRT35_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|5	5	2	0.46	0.00|0.92	0|1|0|2	0.4615	0.9230	0.3926
GP3D_CHLMU	TCPD_HUMAN	TCPD_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|0	2	2	0.26	0.52|0.00	0|0|0|0	0.2590	0.5180	0.5249
GP3D_CHLMU	1433E_HUMAN	1433E_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|0	3	2	0.40	0.83|0.00	1|0|0|0	0.4140	0.8280	0.4443
GP3D_CHLMU	ENPL_HUMAN	ENPL_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|3	3	2	0.39	0.00|0.80	0|0|0|1	0.3980	0.7960	0.4597
GP3D_CHLMU	TCPA_HUMAN	TCPA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|3	5	2	0.43	0.29|0.55	1|0|0|2	0.4205	0.5540	0.4386
GP3D_CHLMU	PPIA_HUMAN	PPIA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|3	3	2	0.42	0.00|0.83	0|0|0|1	0.4130	0.8260	0.4459
GP3D_CHLMU	TCPQ_HUMAN	TCPQ_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|0	3	2	0.40	0.80|0.00	0|0|1|0	0.3995	0.7990	0.4575
GP3D_CHLMU	ROA3_HUMAN	ROA3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|6	6	2	0.48	0.00|0.93	0|2|1|1	0.4660	0.9320	0.3851
GP3D_CHLMU	TCPE_HUMAN	TCPE_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|6	11	2	0.37	0.25|0.51	1|3|2|3	0.3795	0.5140	0.4723
GP3D_CHLMU	PARP1_HUMAN	PARP1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|2	2	2	0.17	0.00|0.34	0|0|0|0	0.1720	0.3440	0.5596
GP3D_CHLMU	RS28_HUMAN	RS28_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|0	4	2	0.43	0.90|0.00	2|0|0|0	0.4485	0.8970	0.4101
GP3D_CHLMU	RS19_HUMAN	RS19_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|4	4	2	0.44	0.00|0.84	0|0|0|2	0.4200	0.8400	0.4394
GP3D_CHLMU	CLH1_HUMAN	CLH1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|8	13	2	0.21	0.03|0.40	1|5|2|3	0.2165	0.4030	0.5446
GP3D_CHLMU	TCPB_HUMAN	TCPB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|8	8	2	0.47	0.00|0.96	0|4|0|2	0.4790	0.9580	0.3787
GP3D_CHLMU	1433Z_HUMAN	1433Z_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|2	2	2	0.32	0.00|0.65	0|0|0|0	0.3270	0.6540	0.4983
GP3D_CHLMU	RS20_HUMAN	RS20_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|0	3	2	0.39	0.83|0.00	0|0|1|0	0.4160	0.8320	0.4435
GP3D_CHLMU	YBOX3_HUMAN	YBOX3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|2	2	2	0.28	0.00|0.57	0|0|0|0	0.2855	0.5710	0.5129
GP3D_CHLMU	DDX21_HUMAN	DDX21_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|3	4	2	0.40	0.14|0.70	0|2|0|0	0.4220	0.7040	0.4352
GP3D_CHLMU	DCD_HUMAN	DCD_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|6	6	2	0.48	0.00|0.92	2|2|0|0	0.4610	0.9220	0.3949
GP3D_CHLMU	RS15A_HUMAN	RS15A_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|3	5	2	0.53	0.38|0.67	1|0|1|1	0.5230	0.6660	0.2500
GP3D_CHLMU	TCPZ_HUMAN	TCPZ_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|2	6	2	0.41	0.62|0.18	1|0|3|0	0.4045	0.6250	0.4522
GP3D_CHLMU	TIF1B_HUMAN	TIF1B_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|0	2	2	0.17	0.37|0.00	0|0|0|0	0.1850	0.3700	0.5556
GP3D_CHLMU	RS10_HUMAN	RS10_HUMAN	TCA04_2_SPC|TCA04_3_SPC	9|12	21	2	0.27	0.02|0.49	2|8|4|5	0.2540	0.4860	0.5294
GP3D_CHLMU	RS17_HUMAN	RS17_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|2	2	2	0.35	0.00|0.69	0|0|0|0	0.3450	0.6900	0.4914
GP3D_CHLMU	SMD3_HUMAN	SMD3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|0	2	2	0.34	0.68|0.00	0|0|0|0	0.3420	0.6840	0.4920
GP3D_CHLMU	XRCC6_HUMAN	XRCC6_HUMAN	TCA04_2_SPC|TCA04_3_SPC	25|42	67	2	0.26	0.00|0.58	10|26|8|22	0.2905	0.5810	0.5107
GP3D_CHLMU	PRKDC_HUMAN	PRKDC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	20|20	40	2	0.00	0.00|0.00	7|9|14|9	0.0010	0.0010	0.6785
GP3D_CHLMU	RL7_HUMAN	RL7_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|18	25	2	0.42	0.00|0.85	4|6|5|9	0.4225	0.8450	0.4343
GP3D_CHLMU	ANM5_HUMAN	ANM5_HUMAN	TCA04_2_SPC|TCA04_3_SPC	11|11	22	2	0.03	0.03|0.03	5|4|5|7	0.0300	0.0310	0.6102
GP3D_CHLMU	THIO_HUMAN	THIO_HUMAN	TCA04_2_SPC|TCA04_3_SPC	38|5	43	2	0.49	1.00|0.00	15|1|14|13	0.5000	1.0000	0.3126
GP3D_CHLMU	SMD2_HUMAN	SMD2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	9|8	17	2	0.17	0.26|0.08	4|4|5|3	0.1705	0.2590	0.5620
GP3D_CHLMU	SF3B3_HUMAN	SF3B3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	14|3	17	2	0.45	0.87|0.00	7|0|5|4	0.4360	0.8720	0.4183
GP3D_CHLMU	TCPH_HUMAN	TCPH_HUMAN	TCA04_2_SPC|TCA04_3_SPC	28|45	73	2	0.12	0.00|0.26	15|33|8|19	0.1290	0.2580	0.5722
GP3D_CHLMU	ALDOA_HUMAN	ALDOA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	34|20	54	2	0.19	0.36|0.00	17|5|15|18	0.1805	0.3610	0.5564
GP3D_CHLMU	PTBP1_HUMAN	PTBP1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	16|49	65	2	0.42	0.00|0.84	9|34|0|24	0.4205	0.8410	0.4386
GP3D_CHLMU	PABP1_HUMAN	PABP1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	13|1	14	2	0.46	0.90|0.00	4|1|8|0	0.4505	0.9010	0.4070
GP3D_CHLMU	RL6_HUMAN	RL6_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|13	14	2	0.47	0.00|0.97	0|9|0|4	0.4835	0.9670	0.3721
GP3D_CHLMU	FLNB_HUMAN	FLNB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	24|0	24	2	0.46	0.97|0.00	6|0|18|0	0.4860	0.9720	0.3707
GP3D_CHLMU	SF3B1_HUMAN	SF3B1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	19|16	35	2	0.01	0.03|0.00	8|13|9|6	0.0150	0.0300	0.6291
GP3D_CHLMU	MATR3_HUMAN	MATR3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|5	10	2	0.18	0.17|0.17	0|3|2|4	0.1710	0.1720	0.5612
GP3D_CHLMU	RSMN_HUMAN	RSMN_HUMAN	TCA04_2_SPC|TCA04_3_SPC	37|31	68	2	0.00	0.00|0.00	19|12|23|18	0.0000	0.0000	0.9047
GP3D_CHLMU	RS9_HUMAN	RS9_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|9	9	2	0.47	0.00|0.95	0|4|0|4	0.4745	0.9490	0.3800
GP3D_CHLMU	EF1B_HUMAN	EF1B_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|8	9	2	0.44	0.00|0.90	0|4|0|4	0.4490	0.8970	0.4091
GP3D_CHLMU	DHX15_HUMAN	DHX15_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|6	9	2	0.28	0.03|0.53	0|3|1|4	0.2805	0.5330	0.5144
GP3D_CHLMU	FAS_HUMAN	FAS_HUMAN	TCA04_2_SPC|TCA04_3_SPC	10|8	18	2	0.07	0.14|0.01	3|5|4|6	0.0765	0.1420	0.5899
GP3D_CHLMU	RL9_HUMAN	RL9_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|0	7	2	0.48	0.92|0.00	2|0|4|0	0.4575	0.9150	0.3984
GP3D_CHLMU	MYH10_HUMAN	MYH10_HUMAN	TCA04_2_SPC|TCA04_3_SPC	15|26	41	2	0.09	0.00|0.17	6|18|6|14	0.0835	0.1670	0.5872
GP3D_CHLMU	TCPG_HUMAN	TCPG_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|9	15	2	0.13	0.01|0.26	4|2|5|4	0.1310	0.2570	0.5704
GP3D_CHLMU	KIF11_HUMAN	KIF11_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|0	6	2	0.36	0.78|0.00	2|0|3|0	0.3920	0.7840	0.4661
GP3D_CHLMU	RBM39_HUMAN	RBM39_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|2	6	2	0.29	0.53|0.07	1|2|0|2	0.2995	0.5270	0.5078
GP3D_CHLMU	RL3_HUMAN	RL3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|1	6	2	0.43	0.81|0.01	0|0|5|0	0.4085	0.8050	0.4483
GP3D_CHLMU	IMA1_HUMAN	IMA1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	11|3	14	2	0.39	0.76|0.00	5|0|9|0	0.3785	0.7570	0.4750
GP3D_CHLMU	MEP50_HUMAN	MEP50_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|2	6	2	0.38	0.63|0.10	0|0|3|2	0.3610	0.6270	0.4824
GP3D_CHLMU	U5S1_HUMAN	U5S1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|6	6	2	0.35	0.00|0.75	0|3|0|2	0.3735	0.7470	0.4784
GP3D_CHLMU	IMB1_HUMAN	IMB1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|6	6	2	0.41	0.00|0.84	0|0|0|5	0.4195	0.8390	0.4410
GP3D_CHLMU	SPTN1_HUMAN	SPTN1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	10|3	13	2	0.26	0.51|0.00	5|2|4|2	0.2560	0.5120	0.5271
GP3D_CHLMU	PRDX4_HUMAN	PRDX4_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|4	5	2	0.38	0.05|0.74	0|1|0|3	0.3950	0.7360	0.4633
GP3D_CHLMU	PRP8_HUMAN	PRP8_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|3	5	2	0.23	0.13|0.34	2|2|0|0	0.2315	0.3350	0.5362
GP3D_CHLMU	RSSA_HUMAN	RSSA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	26|14	40	2	0.12	0.24|0.00	13|4|18|9	0.1205	0.2410	0.5739
GP3D_CHLMU	RS5_HUMAN	RS5_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|0	5	2	0.43	0.86|0.00	1|0|2|1	0.4295	0.8590	0.4242
GP3D_CHLMU	RL27_HUMAN	RL27_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|2	5	2	0.34	0.46|0.21	0|2|1|1	0.3365	0.4630	0.4941
GP3D_CHLMU	PRDX6_HUMAN	PRDX6_HUMAN	TCA04_2_SPC|TCA04_3_SPC	15|4	19	2	0.38	0.77|0.00	8|0|9|3	0.3870	0.7740	0.4695
GP3D_CHLMU	ILF3_HUMAN	ILF3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	44|17	61	2	0.15	0.32|0.00	20|6|22|20	0.1605	0.3210	0.5636
GP3D_CHLMU	EF1D_HUMAN	EF1D_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|4	5	2	0.39	0.03|0.74	0|2|0|2	0.3880	0.7430	0.4682
GP3D_CHLMU	SYEP_HUMAN	SYEP_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|12	12	2	0.46	0.00|0.88	0|4|0|8	0.4380	0.8760	0.4163
GP3D_CHLMU	RL14_HUMAN	RL14_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|2	5	2	0.34	0.49|0.19	1|0|2|1	0.3405	0.4870	0.4934
GP3D_CHLMU	RL5_HUMAN	RL5_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|10	18	2	0.04	0.00|0.07	8|5|1|5	0.0340	0.0660	0.6093
GP3D_CHLMU	RAN_HUMAN	RAN_HUMAN	TCA04_2_SPC|TCA04_3_SPC	10|8	18	2	0.04	0.07|0.00	6|3|4|6	0.0360	0.0690	0.6065
GP3D_CHLMU	RS12_HUMAN	RS12_HUMAN	TCA04_2_SPC|TCA04_3_SPC	11|7	18	2	0.12	0.24|0.00	6|2|9|2	0.1185	0.2370	0.5748
GP3D_CHLMU	1433T_HUMAN	1433T_HUMAN	TCA04_2_SPC|TCA04_3_SPC	67|28	95	2	0.26	0.51|0.00	36|10|38|25	0.2555	0.5110	0.5279
GP3D_CHLMU	SERA_HUMAN	SERA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|0	4	2	0.37	0.71|0.00	0|0|2|1	0.3535	0.7070	0.4866
GP3D_CHLMU	RUVB1_HUMAN	RUVB1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	10|0	10	2	0.45	0.90|0.00	5|0|5|0	0.4500	0.9000	0.4081
GP3D_CHLMU	ILF2_HUMAN	ILF2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|1	4	2	0.31	0.59|0.07	1|1|0|1	0.3280	0.5890	0.4969
GP3D_CHLMU	RS11_HUMAN	RS11_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|0	4	2	0.44	0.86|0.00	0|0|3|0	0.4305	0.8610	0.4232
GP3D_CHLMU	ANXA2_HUMAN	ANXA2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|0	4	2	0.41	0.83|0.00	0|0|3|0	0.4130	0.8260	0.4459
GP3D_CHLMU	RL15_HUMAN	RL15_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|8	16	2	0.01	0.02|0.01	3|6|3|5	0.0130	0.0150	0.6309
GP3D_CHLMU	PROF1_HUMAN	PROF1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|13	16	2	0.41	0.00|0.81	2|5|1|9	0.4055	0.8110	0.4506
GP3D_CHLMU	PYR1_HUMAN	PYR1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|0	4	2	0.33	0.70|0.00	0|0|3|0	0.3480	0.6960	0.4893
GP3D_CHLMU	IF4A3_HUMAN	IF4A3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|4	4	2	0.42	0.00|0.80	0|1|0|2	0.3980	0.7960	0.4597
GP3D_CHLMU	FLNC_HUMAN	FLNC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|6	9	2	0.22	0.01|0.44	2|4|2|1	0.2230	0.4400	0.5393
GP3D_CHLMU	ML12B_HUMAN	ML12B_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|2	9	2	0.35	0.71|0.00	3|2|3|1	0.3560	0.7090	0.4852
GP3D_CHLMU	RO52_HUMAN	RO52_HUMAN	TCA04_2_SPC|TCA04_3_SPC	36|80	116	2	0.09	0.00|0.15	25|40|31|40	0.0750	0.1500	0.5917
GP3D_CHLMU	U520_HUMAN	U520_HUMAN	TCA04_2_SPC|TCA04_3_SPC	14|0	14	2	0.39	0.77|0.00	6|0|9|0	0.3840	0.7680	0.4716
GP3D_CHLMU	SKP1_HUMAN	SKP1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|0	8	2	0.41	0.86|0.00	4|0|3|1	0.4310	0.8620	0.4213
GP3D_CHLMU	RL13A_HUMAN	RL13A_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|1	3	2	0.38	0.53|0.18	0|1|1|0	0.3565	0.5340	0.4845
GP3D_CHLMU	SPTB2_HUMAN	SPTB2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|3	3	2	0.24	0.00|0.47	0|1|0|1	0.2365	0.4730	0.5346
GP3D_CHLMU	PABP4_HUMAN	PABP4_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|3	3	2	0.33	0.00|0.69	0|2|0|0	0.3455	0.6910	0.4907
GP3D_CHLMU	GTF2I_HUMAN	GTF2I_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|3	3	2	0.36	0.00|0.69	0|2|0|0	0.3460	0.6920	0.4900
GP3D_CHLMU	RUVB2_HUMAN	RUVB2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|6	13	2	0.02	0.04|0.01	5|3|4|2	0.0250	0.0400	0.6157
GP3D_CHLMU	RL26_HUMAN	RL26_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|0	3	2	0.39	0.77|0.00	0|0|2|0	0.3870	0.7740	0.4695
GP3D_CHLMU	ACTN4_HUMAN	ACTN4_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|0	8	2	0.42	0.85|0.00	3|0|4|1	0.4265	0.8530	0.4280
GP3D_CHLMU	LDHA_HUMAN	LDHA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|21	28	2	0.30	0.00|0.60	3|13|3|13	0.2990	0.5980	0.5085
GP3D_CHLMU	EFTU_HUMAN	EFTU_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|3	3	2	0.35	0.00|0.71	0|2|0|0	0.3535	0.7070	0.4866
GP3D_CHLMU	KHDR1_HUMAN	KHDR1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|2	8	2	0.32	0.62|0.00	0|2|2|4	0.3125	0.6230	0.5019
GP3D_CHLMU	DX39A_HUMAN	DX39A_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|0	8	2	0.44	0.88|0.00	2|0|6|0	0.4385	0.8770	0.4142
GP3D_CHLMU	PRDX3_HUMAN	PRDX3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|14	22	2	0.03	0.00|0.05	11|6|2|6	0.0260	0.0520	0.6148
GP3D_CHLMU	TPM3_HUMAN	TPM3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	13|4	17	2	0.26	0.51|0.00	6|1|8|4	0.2540	0.5080	0.5294
